V1,spectra_means,spectra_names,spectra_rank,trait_name
1518,0.227,x1518,NA,Carotenoid
1519,0.229,x1519,NA,Carotenoid
1520,0.23,x1520,NA,Carotenoid
1521,0.231,x1521,NA,Carotenoid
1522,0.232,x1522,NA,Carotenoid
1523,0.233,x1523,NA,Carotenoid
1524,0.235,x1524,NA,Carotenoid
1525,0.236,x1525,NA,Carotenoid
1526,0.237,x1526,NA,Carotenoid
1527,0.238,x1527,NA,Carotenoid
1528,0.239,x1528,NA,Carotenoid
1529,0.241,x1529,NA,Carotenoid
1530,0.242,x1530,NA,Carotenoid
1531,0.243,x1531,NA,Carotenoid
1532,0.244,x1532,NA,Carotenoid
1533,0.245,x1533,NA,Carotenoid
1534,0.246,x1534,NA,Carotenoid
1535,0.247,x1535,13,Carotenoid
1536,0.248,x1536,NA,Carotenoid
1537,0.249,x1537,NA,Carotenoid
1538,0.25,x1538,NA,Carotenoid
1539,0.251,x1539,NA,Carotenoid
1540,0.252,x1540,NA,Carotenoid
1541,0.253,x1541,NA,Carotenoid
1542,0.254,x1542,NA,Carotenoid
1543,0.256,x1543,NA,Carotenoid
1544,0.257,x1544,NA,Carotenoid
1545,0.258,x1545,NA,Carotenoid
1546,0.259,x1546,NA,Carotenoid
1547,0.26,x1547,NA,Carotenoid
1548,0.261,x1548,NA,Carotenoid
1549,0.262,x1549,NA,Carotenoid
1550,0.263,x1550,NA,Carotenoid
1551,0.263,x1551,NA,Carotenoid
1552,0.264,x1552,NA,Carotenoid
1553,0.265,x1553,NA,Carotenoid
1554,0.266,x1554,NA,Carotenoid
1555,0.267,x1555,NA,Carotenoid
1556,0.268,x1556,NA,Carotenoid
1557,0.269,x1557,NA,Carotenoid
1558,0.27,x1558,NA,Carotenoid
1559,0.27,x1559,NA,Carotenoid
1560,0.271,x1560,NA,Carotenoid
1561,0.272,x1561,NA,Carotenoid
1562,0.273,x1562,NA,Carotenoid
1563,0.274,x1563,NA,Carotenoid
1564,0.274,x1564,NA,Carotenoid
1565,0.275,x1565,NA,Carotenoid
1566,0.276,x1566,NA,Carotenoid
1567,0.277,x1567,NA,Carotenoid
1568,0.277,x1568,NA,Carotenoid
1569,0.278,x1569,NA,Carotenoid
1570,0.279,x1570,NA,Carotenoid
1571,0.28,x1571,NA,Carotenoid
1572,0.281,x1572,NA,Carotenoid
1573,0.281,x1573,NA,Carotenoid
1574,0.282,x1574,NA,Carotenoid
1575,0.283,x1575,NA,Carotenoid
1576,0.284,x1576,NA,Carotenoid
1577,0.284,x1577,NA,Carotenoid
1578,0.285,x1578,NA,Carotenoid
1579,0.285,x1579,NA,Carotenoid
1580,0.286,x1580,NA,Carotenoid
1581,0.287,x1581,NA,Carotenoid
1582,0.287,x1582,NA,Carotenoid
1583,0.288,x1583,NA,Carotenoid
1584,0.289,x1584,NA,Carotenoid
1585,0.289,x1585,NA,Carotenoid
1586,0.29,x1586,NA,Carotenoid
1587,0.291,x1587,NA,Carotenoid
1588,0.291,x1588,NA,Carotenoid
1589,0.292,x1589,NA,Carotenoid
1590,0.292,x1590,NA,Carotenoid
1591,0.293,x1591,NA,Carotenoid
1592,0.293,x1592,NA,Carotenoid
1593,0.294,x1593,NA,Carotenoid
1594,0.295,x1594,NA,Carotenoid
1595,0.295,x1595,NA,Carotenoid
1596,0.296,x1596,NA,Carotenoid
1597,0.296,x1597,NA,Carotenoid
1598,0.297,x1598,NA,Carotenoid
1599,0.297,x1599,NA,Carotenoid
1600,0.298,x1600,NA,Carotenoid
1601,0.299,x1601,NA,Carotenoid
1602,0.299,x1602,NA,Carotenoid
1603,0.3,x1603,NA,Carotenoid
1604,0.3,x1604,NA,Carotenoid
1605,0.301,x1605,NA,Carotenoid
1606,0.301,x1606,NA,Carotenoid
1607,0.302,x1607,NA,Carotenoid
1608,0.302,x1608,NA,Carotenoid
1609,0.302,x1609,NA,Carotenoid
1610,0.303,x1610,NA,Carotenoid
1611,0.303,x1611,NA,Carotenoid
1612,0.304,x1612,NA,Carotenoid
1613,0.304,x1613,NA,Carotenoid
1614,0.305,x1614,NA,Carotenoid
1615,0.305,x1615,NA,Carotenoid
1616,0.306,x1616,NA,Carotenoid
1617,0.306,x1617,NA,Carotenoid
1618,0.306,x1618,NA,Carotenoid
1619,0.307,x1619,NA,Carotenoid
1620,0.307,x1620,NA,Carotenoid
1621,0.307,x1621,NA,Carotenoid
1622,0.308,x1622,NA,Carotenoid
1623,0.308,x1623,NA,Carotenoid
1624,0.309,x1624,NA,Carotenoid
1625,0.309,x1625,NA,Carotenoid
1626,0.309,x1626,NA,Carotenoid
1627,0.31,x1627,NA,Carotenoid
1628,0.31,x1628,NA,Carotenoid
1629,0.31,x1629,NA,Carotenoid
1630,0.311,x1630,NA,Carotenoid
1631,0.311,x1631,NA,Carotenoid
1632,0.311,x1632,NA,Carotenoid
1633,0.312,x1633,NA,Carotenoid
1634,0.312,x1634,NA,Carotenoid
1635,0.312,x1635,NA,Carotenoid
1636,0.313,x1636,NA,Carotenoid
1637,0.313,x1637,NA,Carotenoid
1638,0.313,x1638,NA,Carotenoid
1639,0.313,x1639,NA,Carotenoid
1640,0.314,x1640,NA,Carotenoid
1641,0.314,x1641,NA,Carotenoid
1642,0.314,x1642,NA,Carotenoid
1643,0.314,x1643,NA,Carotenoid
1644,0.314,x1644,NA,Carotenoid
1645,0.314,x1645,NA,Carotenoid
1646,0.314,x1646,NA,Carotenoid
1647,0.315,x1647,NA,Carotenoid
1648,0.315,x1648,NA,Carotenoid
1649,0.315,x1649,NA,Carotenoid
1650,0.315,x1650,NA,Carotenoid
1651,0.315,x1651,NA,Carotenoid
1652,0.315,x1652,NA,Carotenoid
1653,0.315,x1653,NA,Carotenoid
1654,0.315,x1654,NA,Carotenoid
1655,0.315,x1655,NA,Carotenoid
1656,0.315,x1656,NA,Carotenoid
1657,0.315,x1657,NA,Carotenoid
1658,0.315,x1658,NA,Carotenoid
1659,0.315,x1659,NA,Carotenoid
1660,0.315,x1660,NA,Carotenoid
1661,0.315,x1661,NA,Carotenoid
1662,0.315,x1662,NA,Carotenoid
1663,0.315,x1663,NA,Carotenoid
1664,0.315,x1664,NA,Carotenoid
1665,0.315,x1665,NA,Carotenoid
1666,0.315,x1666,NA,Carotenoid
1667,0.315,x1667,NA,Carotenoid
1668,0.315,x1668,NA,Carotenoid
1669,0.315,x1669,NA,Carotenoid
1670,0.315,x1670,NA,Carotenoid
1671,0.315,x1671,NA,Carotenoid
1672,0.315,x1672,NA,Carotenoid
1673,0.315,x1673,NA,Carotenoid
1674,0.315,x1674,NA,Carotenoid
1675,0.315,x1675,NA,Carotenoid
1676,0.315,x1676,NA,Carotenoid
1677,0.315,x1677,NA,Carotenoid
1678,0.314,x1678,NA,Carotenoid
1679,0.314,x1679,NA,Carotenoid
1680,0.314,x1680,NA,Carotenoid
1681,0.314,x1681,NA,Carotenoid
1682,0.313,x1682,NA,Carotenoid
1683,0.313,x1683,NA,Carotenoid
1684,0.313,x1684,NA,Carotenoid
1685,0.313,x1685,NA,Carotenoid
1686,0.312,x1686,NA,Carotenoid
1687,0.312,x1687,NA,Carotenoid
1688,0.312,x1688,NA,Carotenoid
1689,0.311,x1689,NA,Carotenoid
1690,0.311,x1690,NA,Carotenoid
1691,0.311,x1691,NA,Carotenoid
1692,0.31,x1692,NA,Carotenoid
1693,0.31,x1693,NA,Carotenoid
1694,0.31,x1694,NA,Carotenoid
1695,0.309,x1695,NA,Carotenoid
1696,0.309,x1696,NA,Carotenoid
1697,0.308,x1697,NA,Carotenoid
1698,0.308,x1698,NA,Carotenoid
1699,0.308,x1699,NA,Carotenoid
1700,0.307,x1700,NA,Carotenoid
1701,0.307,x1701,NA,Carotenoid
1702,0.307,x1702,NA,Carotenoid
1703,0.306,x1703,NA,Carotenoid
1704,0.306,x1704,NA,Carotenoid
1705,0.306,x1705,NA,Carotenoid
1706,0.305,x1706,NA,Carotenoid
1707,0.305,x1707,NA,Carotenoid
1708,0.305,x1708,NA,Carotenoid
1709,0.304,x1709,NA,Carotenoid
1710,0.304,x1710,NA,Carotenoid
1711,0.303,x1711,NA,Carotenoid
1712,0.303,x1712,NA,Carotenoid
1713,0.302,x1713,NA,Carotenoid
1714,0.302,x1714,NA,Carotenoid
1715,0.302,x1715,NA,Carotenoid
1716,0.301,x1716,NA,Carotenoid
1717,0.301,x1717,NA,Carotenoid
1718,0.3,x1718,NA,Carotenoid
1719,0.3,x1719,NA,Carotenoid
1720,0.3,x1720,NA,Carotenoid
1721,0.299,x1721,NA,Carotenoid
1722,0.299,x1722,NA,Carotenoid
1723,0.299,x1723,NA,Carotenoid
1724,0.298,x1724,NA,Carotenoid
1725,0.298,x1725,NA,Carotenoid
1726,0.297,x1726,NA,Carotenoid
1727,0.297,x1727,NA,Carotenoid
1728,0.296,x1728,NA,Carotenoid
1729,0.296,x1729,NA,Carotenoid
1730,0.296,x1730,NA,Carotenoid
1731,0.295,x1731,NA,Carotenoid
1732,0.295,x1732,NA,Carotenoid
1733,0.295,x1733,NA,Carotenoid
1734,0.294,x1734,NA,Carotenoid
1735,0.294,x1735,NA,Carotenoid
1736,0.293,x1736,NA,Carotenoid
1737,0.293,x1737,NA,Carotenoid
1738,0.293,x1738,NA,Carotenoid
1739,0.292,x1739,NA,Carotenoid
1740,0.292,x1740,NA,Carotenoid
1741,0.292,x1741,NA,Carotenoid
1742,0.291,x1742,NA,Carotenoid
1743,0.29,x1743,NA,Carotenoid
1744,0.29,x1744,NA,Carotenoid
1745,0.289,x1745,NA,Carotenoid
1746,0.288,x1746,NA,Carotenoid
1747,0.287,x1747,NA,Carotenoid
1748,0.287,x1748,NA,Carotenoid
1749,0.286,x1749,NA,Carotenoid
1750,0.285,x1750,NA,Carotenoid
1751,0.285,x1751,NA,Carotenoid
1752,0.284,x1752,NA,Carotenoid
1753,0.284,x1753,NA,Carotenoid
1754,0.283,x1754,NA,Carotenoid
1755,0.282,x1755,NA,Carotenoid
1756,0.281,x1756,NA,Carotenoid
1757,0.281,x1757,NA,Carotenoid
1758,0.28,x1758,NA,Carotenoid
1759,0.28,x1759,NA,Carotenoid
1760,0.279,x1760,NA,Carotenoid
1761,0.278,x1761,NA,Carotenoid
1762,0.278,x1762,NA,Carotenoid
1763,0.277,x1763,NA,Carotenoid
1764,0.276,x1764,NA,Carotenoid
1765,0.276,x1765,NA,Carotenoid
1766,0.275,x1766,NA,Carotenoid
1767,0.275,x1767,NA,Carotenoid
1768,0.274,x1768,NA,Carotenoid
1769,0.274,x1769,NA,Carotenoid
1770,0.274,x1770,NA,Carotenoid
1771,0.274,x1771,NA,Carotenoid
1772,0.274,x1772,NA,Carotenoid
1773,0.274,x1773,NA,Carotenoid
1774,0.274,x1774,NA,Carotenoid
1775,0.273,x1775,NA,Carotenoid
1776,0.273,x1776,NA,Carotenoid
1777,0.272,x1777,NA,Carotenoid
1778,0.271,x1778,NA,Carotenoid
1779,0.271,x1779,NA,Carotenoid
1780,0.27,x1780,NA,Carotenoid
1781,0.27,x1781,NA,Carotenoid
1782,0.27,x1782,NA,Carotenoid
1783,0.271,x1783,NA,Carotenoid
1784,0.271,x1784,NA,Carotenoid
1785,0.271,x1785,NA,Carotenoid
1786,0.271,x1786,NA,Carotenoid
1787,0.271,x1787,NA,Carotenoid
1788,0.271,x1788,NA,Carotenoid
1789,0.271,x1789,NA,Carotenoid
1790,0.27,x1790,NA,Carotenoid
1791,0.27,x1791,NA,Carotenoid
1792,0.27,x1792,NA,Carotenoid
1793,0.27,x1793,NA,Carotenoid
1794,0.27,x1794,NA,Carotenoid
1795,0.27,x1795,NA,Carotenoid
1796,0.27,x1796,NA,Carotenoid
1797,0.27,x1797,NA,Carotenoid
1798,0.27,x1798,NA,Carotenoid
1799,0.27,x1799,NA,Carotenoid
1800,0.27,x1800,NA,Carotenoid
1801,0.27,x1801,NA,Carotenoid
1802,0.27,x1802,NA,Carotenoid
1803,0.27,x1803,NA,Carotenoid
1804,0.27,x1804,NA,Carotenoid
1805,0.27,x1805,NA,Carotenoid
1806,0.27,x1806,NA,Carotenoid
1807,0.269,x1807,NA,Carotenoid
1808,0.269,x1808,NA,Carotenoid
1809,0.27,x1809,NA,Carotenoid
1810,0.27,x1810,NA,Carotenoid
1811,0.27,x1811,NA,Carotenoid
1812,0.27,x1812,NA,Carotenoid
1813,0.27,x1813,NA,Carotenoid
1814,0.27,x1814,NA,Carotenoid
1815,0.269,x1815,NA,Carotenoid
1816,0.269,x1816,NA,Carotenoid
1817,0.269,x1817,NA,Carotenoid
1818,0.269,x1818,NA,Carotenoid
1819,0.269,x1819,NA,Carotenoid
1820,0.269,x1820,NA,Carotenoid
1821,0.269,x1821,NA,Carotenoid
1822,0.269,x1822,NA,Carotenoid
1823,0.269,x1823,NA,Carotenoid
1824,0.269,x1824,NA,Carotenoid
1825,0.269,x1825,NA,Carotenoid
1826,0.268,x1826,NA,Carotenoid
1827,0.268,x1827,NA,Carotenoid
1828,0.268,x1828,NA,Carotenoid
1829,0.268,x1829,NA,Carotenoid
1830,0.267,x1830,NA,Carotenoid
1831,0.267,x1831,NA,Carotenoid
1832,0.267,x1832,NA,Carotenoid
1833,0.267,x1833,NA,Carotenoid
1834,0.266,x1834,NA,Carotenoid
1835,0.266,x1835,NA,Carotenoid
1836,0.265,x1836,NA,Carotenoid
1837,0.265,x1837,NA,Carotenoid
1838,0.264,x1838,NA,Carotenoid
1839,0.263,x1839,NA,Carotenoid
1840,0.263,x1840,NA,Carotenoid
1841,0.262,x1841,NA,Carotenoid
1842,0.262,x1842,NA,Carotenoid
1843,0.261,x1843,NA,Carotenoid
1844,0.26,x1844,NA,Carotenoid
1845,0.259,x1845,NA,Carotenoid
1846,0.258,x1846,NA,Carotenoid
1847,0.257,x1847,NA,Carotenoid
1848,0.256,x1848,NA,Carotenoid
1849,0.254,x1849,NA,Carotenoid
1850,0.253,x1850,NA,Carotenoid
1851,0.251,x1851,NA,Carotenoid
1852,0.25,x1852,NA,Carotenoid
1853,0.248,x1853,NA,Carotenoid
1854,0.246,x1854,NA,Carotenoid
1855,0.243,x1855,NA,Carotenoid
1856,0.241,x1856,NA,Carotenoid
1857,0.238,x1857,NA,Carotenoid
1858,0.235,x1858,NA,Carotenoid
1859,0.233,x1859,NA,Carotenoid
1860,0.23,x1860,NA,Carotenoid
1861,0.227,x1861,NA,Carotenoid
1862,0.224,x1862,NA,Carotenoid
1863,0.22,x1863,NA,Carotenoid
1864,0.217,x1864,NA,Carotenoid
1865,0.213,x1865,NA,Carotenoid
1866,0.209,x1866,NA,Carotenoid
1867,0.205,x1867,NA,Carotenoid
1868,0.2,x1868,NA,Carotenoid
1869,0.196,x1869,NA,Carotenoid
1870,0.192,x1870,NA,Carotenoid
1871,0.187,x1871,NA,Carotenoid
1872,0.182,x1872,NA,Carotenoid
1873,0.177,x1873,NA,Carotenoid
1874,0.172,x1874,NA,Carotenoid
1875,0.167,x1875,NA,Carotenoid
1876,0.162,x1876,NA,Carotenoid
1877,0.156,x1877,NA,Carotenoid
1878,0.151,x1878,NA,Carotenoid
1879,0.146,x1879,6,Carotenoid
1880,0.141,x1880,NA,Carotenoid
1881,0.135,x1881,NA,Carotenoid
1882,0.13,x1882,NA,Carotenoid
1883,0.124,x1883,NA,Carotenoid
1884,0.118,x1884,NA,Carotenoid
1885,0.113,x1885,NA,Carotenoid
1886,0.107,x1886,NA,Carotenoid
1887,0.102,x1887,NA,Carotenoid
1888,0.096,x1888,NA,Carotenoid
1889,0.092,x1889,NA,Carotenoid
1890,0.087,x1890,NA,Carotenoid
1891,0.082,x1891,NA,Carotenoid
1892,0.078,x1892,NA,Carotenoid
1893,0.074,x1893,NA,Carotenoid
1894,0.071,x1894,NA,Carotenoid
1895,0.068,x1895,NA,Carotenoid
1896,0.065,x1896,NA,Carotenoid
1897,0.063,x1897,NA,Carotenoid
1898,0.06,x1898,NA,Carotenoid
1899,0.058,x1899,NA,Carotenoid
1900,0.056,x1900,NA,Carotenoid
1901,0.054,x1901,NA,Carotenoid
1902,0.053,x1902,NA,Carotenoid
1903,0.051,x1903,NA,Carotenoid
1904,0.05,x1904,NA,Carotenoid
1905,0.049,x1905,NA,Carotenoid
1906,0.048,x1906,NA,Carotenoid
1907,0.047,x1907,NA,Carotenoid
1908,0.046,x1908,NA,Carotenoid
1909,0.046,x1909,NA,Carotenoid
1910,0.045,x1910,NA,Carotenoid
1911,0.044,x1911,NA,Carotenoid
1912,0.044,x1912,NA,Carotenoid
1913,0.043,x1913,NA,Carotenoid
1914,0.043,x1914,NA,Carotenoid
1915,0.043,x1915,NA,Carotenoid
1916,0.042,x1916,NA,Carotenoid
1917,0.042,x1917,NA,Carotenoid
1918,0.042,x1918,NA,Carotenoid
1919,0.042,x1919,NA,Carotenoid
1920,0.042,x1920,NA,Carotenoid
1921,0.042,x1921,NA,Carotenoid
1922,0.042,x1922,NA,Carotenoid
1923,0.042,x1923,NA,Carotenoid
1924,0.042,x1924,NA,Carotenoid
1925,0.042,x1925,NA,Carotenoid
1926,0.042,x1926,NA,Carotenoid
1927,0.042,x1927,NA,Carotenoid
1928,0.042,x1928,NA,Carotenoid
1929,0.042,x1929,NA,Carotenoid
1930,0.042,x1930,NA,Carotenoid
1931,0.042,x1931,NA,Carotenoid
1932,0.042,x1932,NA,Carotenoid
1933,0.042,x1933,NA,Carotenoid
1934,0.042,x1934,NA,Carotenoid
1935,0.042,x1935,NA,Carotenoid
1936,0.043,x1936,NA,Carotenoid
1937,0.043,x1937,NA,Carotenoid
1938,0.043,x1938,NA,Carotenoid
1939,0.043,x1939,NA,Carotenoid
1940,0.044,x1940,NA,Carotenoid
1941,0.044,x1941,NA,Carotenoid
1942,0.044,x1942,NA,Carotenoid
1943,0.045,x1943,NA,Carotenoid
1944,0.045,x1944,NA,Carotenoid
1945,0.046,x1945,NA,Carotenoid
1946,0.046,x1946,NA,Carotenoid
1947,0.046,x1947,NA,Carotenoid
1948,0.047,x1948,NA,Carotenoid
1949,0.047,x1949,NA,Carotenoid
1950,0.047,x1950,NA,Carotenoid
1951,0.047,x1951,NA,Carotenoid
1952,0.048,x1952,NA,Carotenoid
1953,0.048,x1953,NA,Carotenoid
1954,0.048,x1954,NA,Carotenoid
1955,0.049,x1955,NA,Carotenoid
1956,0.049,x1956,NA,Carotenoid
1957,0.05,x1957,NA,Carotenoid
1958,0.05,x1958,NA,Carotenoid
1959,0.051,x1959,NA,Carotenoid
1960,0.051,x1960,NA,Carotenoid
1961,0.052,x1961,8,Carotenoid
1962,0.052,x1962,NA,Carotenoid
1963,0.053,x1963,NA,Carotenoid
1964,0.053,x1964,NA,Carotenoid
1965,0.054,x1965,NA,Carotenoid
1966,0.055,x1966,NA,Carotenoid
1967,0.055,x1967,NA,Carotenoid
1968,0.056,x1968,NA,Carotenoid
1969,0.056,x1969,NA,Carotenoid
1970,0.057,x1970,NA,Carotenoid
1971,0.057,x1971,NA,Carotenoid
1972,0.058,x1972,NA,Carotenoid
1973,0.058,x1973,NA,Carotenoid
1974,0.059,x1974,NA,Carotenoid
1975,0.059,x1975,NA,Carotenoid
1976,0.06,x1976,NA,Carotenoid
1977,0.061,x1977,NA,Carotenoid
1978,0.061,x1978,NA,Carotenoid
1979,0.062,x1979,NA,Carotenoid
1980,0.063,x1980,NA,Carotenoid
1981,0.064,x1981,NA,Carotenoid
1982,0.064,x1982,NA,Carotenoid
1983,0.065,x1983,NA,Carotenoid
1984,0.066,x1984,NA,Carotenoid
1985,0.066,x1985,NA,Carotenoid
1986,0.067,x1986,NA,Carotenoid
1987,0.068,x1987,NA,Carotenoid
1988,0.068,x1988,NA,Carotenoid
1989,0.069,x1989,NA,Carotenoid
1990,0.07,x1990,NA,Carotenoid
1991,0.07,x1991,NA,Carotenoid
1992,0.071,x1992,NA,Carotenoid
1993,0.071,x1993,NA,Carotenoid
1994,0.072,x1994,NA,Carotenoid
1995,0.073,x1995,NA,Carotenoid
1996,0.074,x1996,NA,Carotenoid
1997,0.074,x1997,NA,Carotenoid
1998,0.075,x1998,NA,Carotenoid
1999,0.076,x1999,NA,Carotenoid
2000,0.077,x2000,NA,Carotenoid
2001,0.078,x2001,NA,Carotenoid
2002,0.078,x2002,NA,Carotenoid
2003,0.079,x2003,NA,Carotenoid
2004,0.08,x2004,NA,Carotenoid
2005,0.081,x2005,NA,Carotenoid
2006,0.082,x2006,NA,Carotenoid
2007,0.083,x2007,NA,Carotenoid
2008,0.083,x2008,NA,Carotenoid
2009,0.084,x2009,NA,Carotenoid
2010,0.085,x2010,NA,Carotenoid
2011,0.085,x2011,NA,Carotenoid
2012,0.086,x2012,NA,Carotenoid
2013,0.087,x2013,NA,Carotenoid
2014,0.087,x2014,NA,Carotenoid
2015,0.088,x2015,NA,Carotenoid
2016,0.089,x2016,NA,Carotenoid
2017,0.09,x2017,NA,Carotenoid
2018,0.09,x2018,NA,Carotenoid
2019,0.091,x2019,NA,Carotenoid
2020,0.092,x2020,NA,Carotenoid
2021,0.093,x2021,NA,Carotenoid
2022,0.093,x2022,NA,Carotenoid
2023,0.094,x2023,NA,Carotenoid
2024,0.095,x2024,NA,Carotenoid
2025,0.095,x2025,NA,Carotenoid
2026,0.096,x2026,NA,Carotenoid
2027,0.097,x2027,NA,Carotenoid
2028,0.097,x2028,NA,Carotenoid
2029,0.098,x2029,NA,Carotenoid
2030,0.098,x2030,NA,Carotenoid
2031,0.099,x2031,NA,Carotenoid
2032,0.1,x2032,NA,Carotenoid
2033,0.1,x2033,NA,Carotenoid
2034,0.101,x2034,NA,Carotenoid
2035,0.102,x2035,NA,Carotenoid
2036,0.102,x2036,NA,Carotenoid
2037,0.103,x2037,NA,Carotenoid
2038,0.103,x2038,NA,Carotenoid
2039,0.104,x2039,NA,Carotenoid
2040,0.105,x2040,NA,Carotenoid
2041,0.105,x2041,NA,Carotenoid
2042,0.106,x2042,NA,Carotenoid
2043,0.107,x2043,NA,Carotenoid
2044,0.107,x2044,NA,Carotenoid
2045,0.108,x2045,NA,Carotenoid
2046,0.108,x2046,NA,Carotenoid
2047,0.109,x2047,NA,Carotenoid
2048,0.109,x2048,NA,Carotenoid
2049,0.11,x2049,NA,Carotenoid
2050,0.11,x2050,NA,Carotenoid
2051,0.111,x2051,NA,Carotenoid
2052,0.111,x2052,NA,Carotenoid
2053,0.112,x2053,NA,Carotenoid
2054,0.113,x2054,NA,Carotenoid
2055,0.114,x2055,NA,Carotenoid
2056,0.114,x2056,NA,Carotenoid
2057,0.115,x2057,NA,Carotenoid
2058,0.115,x2058,NA,Carotenoid
2059,0.116,x2059,NA,Carotenoid
2060,0.117,x2060,NA,Carotenoid
2061,0.117,x2061,NA,Carotenoid
2062,0.118,x2062,NA,Carotenoid
2063,0.118,x2063,NA,Carotenoid
2064,0.119,x2064,NA,Carotenoid
2065,0.119,x2065,NA,Carotenoid
2066,0.12,x2066,NA,Carotenoid
2067,0.121,x2067,NA,Carotenoid
2068,0.121,x2068,NA,Carotenoid
2069,0.122,x2069,NA,Carotenoid
2070,0.123,x2070,NA,Carotenoid
2071,0.123,x2071,NA,Carotenoid
2072,0.124,x2072,NA,Carotenoid
2073,0.124,x2073,NA,Carotenoid
2074,0.125,x2074,NA,Carotenoid
2075,0.125,x2075,NA,Carotenoid
2076,0.126,x2076,NA,Carotenoid
2077,0.126,x2077,NA,Carotenoid
2078,0.127,x2078,NA,Carotenoid
2079,0.128,x2079,NA,Carotenoid
2080,0.129,x2080,NA,Carotenoid
2081,0.129,x2081,NA,Carotenoid
2082,0.13,x2082,NA,Carotenoid
2083,0.13,x2083,NA,Carotenoid
2084,0.131,x2084,NA,Carotenoid
2085,0.131,x2085,NA,Carotenoid
2086,0.131,x2086,NA,Carotenoid
2087,0.132,x2087,NA,Carotenoid
2088,0.132,x2088,NA,Carotenoid
2089,0.133,x2089,NA,Carotenoid
2090,0.134,x2090,NA,Carotenoid
2091,0.135,x2091,NA,Carotenoid
2092,0.135,x2092,NA,Carotenoid
2093,0.136,x2093,NA,Carotenoid
2094,0.136,x2094,NA,Carotenoid
2095,0.137,x2095,NA,Carotenoid
2096,0.137,x2096,NA,Carotenoid
2097,0.138,x2097,NA,Carotenoid
2098,0.138,x2098,NA,Carotenoid
2099,0.139,x2099,NA,Carotenoid
2100,0.14,x2100,NA,Carotenoid
2101,0.14,x2101,NA,Carotenoid
2102,0.141,x2102,NA,Carotenoid
2103,0.141,x2103,NA,Carotenoid
2104,0.141,x2104,NA,Carotenoid
2105,0.142,x2105,NA,Carotenoid
2106,0.142,x2106,NA,Carotenoid
2107,0.142,x2107,NA,Carotenoid
2108,0.142,x2108,NA,Carotenoid
2109,0.143,x2109,NA,Carotenoid
2110,0.143,x2110,NA,Carotenoid
2111,0.144,x2111,NA,Carotenoid
2112,0.145,x2112,NA,Carotenoid
2113,0.146,x2113,NA,Carotenoid
2114,0.147,x2114,NA,Carotenoid
2115,0.148,x2115,NA,Carotenoid
2116,0.148,x2116,NA,Carotenoid
2117,0.149,x2117,NA,Carotenoid
2118,0.149,x2118,NA,Carotenoid
2119,0.149,x2119,NA,Carotenoid
2120,0.15,x2120,NA,Carotenoid
2121,0.15,x2121,NA,Carotenoid
2122,0.15,x2122,NA,Carotenoid
2123,0.15,x2123,NA,Carotenoid
2124,0.151,x2124,NA,Carotenoid
2125,0.151,x2125,NA,Carotenoid
2126,0.151,x2126,NA,Carotenoid
2127,0.152,x2127,NA,Carotenoid
2128,0.152,x2128,NA,Carotenoid
2129,0.153,x2129,NA,Carotenoid
2130,0.154,x2130,NA,Carotenoid
2131,0.154,x2131,NA,Carotenoid
2132,0.154,x2132,NA,Carotenoid
2133,0.155,x2133,NA,Carotenoid
2134,0.155,x2134,NA,Carotenoid
2135,0.155,x2135,NA,Carotenoid
2136,0.156,x2136,NA,Carotenoid
2137,0.156,x2137,NA,Carotenoid
2138,0.157,x2138,NA,Carotenoid
2139,0.158,x2139,NA,Carotenoid
2140,0.158,x2140,NA,Carotenoid
2141,0.159,x2141,NA,Carotenoid
2142,0.159,x2142,NA,Carotenoid
2143,0.159,x2143,NA,Carotenoid
2144,0.159,x2144,NA,Carotenoid
2145,0.16,x2145,NA,Carotenoid
2146,0.16,x2146,NA,Carotenoid
2147,0.16,x2147,NA,Carotenoid
2148,0.16,x2148,NA,Carotenoid
2149,0.16,x2149,NA,Carotenoid
2150,0.16,x2150,NA,Carotenoid
2151,0.16,x2151,NA,Carotenoid
2152,0.16,x2152,NA,Carotenoid
2153,0.16,x2153,NA,Carotenoid
2154,0.161,x2154,NA,Carotenoid
2155,0.161,x2155,NA,Carotenoid
2156,0.162,x2156,NA,Carotenoid
2157,0.162,x2157,NA,Carotenoid
2158,0.163,x2158,NA,Carotenoid
2159,0.163,x2159,NA,Carotenoid
2160,0.163,x2160,NA,Carotenoid
2161,0.163,x2161,NA,Carotenoid
2162,0.163,x2162,NA,Carotenoid
2163,0.163,x2163,NA,Carotenoid
2164,0.164,x2164,NA,Carotenoid
2165,0.164,x2165,NA,Carotenoid
2166,0.164,x2166,NA,Carotenoid
2167,0.165,x2167,NA,Carotenoid
2168,0.165,x2168,NA,Carotenoid
2169,0.165,x2169,NA,Carotenoid
2170,0.165,x2170,NA,Carotenoid
2171,0.165,x2171,NA,Carotenoid
2172,0.165,x2172,NA,Carotenoid
2173,0.166,x2173,NA,Carotenoid
2174,0.166,x2174,NA,Carotenoid
2175,0.166,x2175,NA,Carotenoid
2176,0.167,x2176,NA,Carotenoid
2177,0.167,x2177,NA,Carotenoid
2178,0.167,x2178,NA,Carotenoid
2179,0.167,x2179,NA,Carotenoid
2180,0.167,x2180,NA,Carotenoid
2181,0.167,x2181,NA,Carotenoid
2182,0.167,x2182,NA,Carotenoid
